Frequency	Real part	Imaginary part
30,039300	-314,771654	208,292641
30,039400	-312,112784	218,811221
30,039500	-308,480243	228,898522
30,039600	-303,926295	238,450742
30,039700	-298,515272	247,368985
30,039800	-292,323283	255,560821
30,039900	-285,437697	262,941862
30,040000	-277,956391	269,437322
30,040100	-269,986757	274,983519
30,040200	-261,644464	279,529282
30,040300	-253,052004	283,037218
30,040400	-244,337004	285,484804
30,040500	-235,630366	286,865266
30,040600	-227,064226	287,188201
30,040700	-218,769807	286,479927
30,040800	-210,875168	284,783521
30,040900	-203,502930	282,158546
30,041000	-196,768006	278,680430
30,041100	-190,775393	274,439520
30,041200	-185,618085	269,539806
30,041300	-181,375147	264,097321
30,041400	-178,110018	258,238264
30,041500	-175,869067	252,096847
30,041600	-174,680461	245,812931
30,041700	-174,553378	239,529487
30,041800	-175,477590	233,389924
30,041900	-177,423431	227,535367
30,042000	-180,342178	222,101913
30,042100	-184,166827	217,217955
30,042200	-188,813270	213,001617
30,042300	-194,181842	209,558374
30,042400	-200,159230	206,978901
30,042500	-206,620677	205,337223
30,042600	-213,432466	204,689195
30,042700	-220,454609	205,071362
30,042800	-227,543691	206,500227
30,042900	-234,555809	208,971955
30,043000	-241,349524	212,462509
30,043100	-247,788775	216,928236
30,043200	-253,745680	222,306886
30,043300	-259,103144	228,519038
30,043400	-263,757243	235,469908
30,043500	-267,619293	243,051499
30,043600	-270,617578	251,145033
30,043700	-272,698683	259,623623
30,043800	-273,828407	268,355111
30,043900	-273,992230	277,205000
30,044000	-273,195324	286,039427
30,044100	-271,462116	294,728086
30,044200	-268,835396	303,147043
30,044300	-265,375023	311,181370
30,044400	-261,156236	318,727532
30,044500	-256,267625	325,695483
30,044600	-250,808822	332,010400
30,044700	-244,887950	337,614035
30,044800	-238,618925	342,465646
30,044900	-232,118649	346,542485
30,045000	-225,504192	349,839845
30,045100	-218,890017	352,370654
30,045200	-212,385326	354,164654
30,045300	-206,091591	355,267167
30,045400	-200,100331	355,737503
30,045500	-194,491195	355,647051
30,045600	-189,330382	355,077099
30,045700	-184,669452	354,116461
30,045800	-180,544542	352,858958
30,045900	-176,976004	351,400841
30,046000	-173,968470	349,838203
30,046100	-171,511330	348,264478
30,046200	-169,579614	346,768067
30,046300	-168,135233	345,430168
30,046400	-167,128547	344,322868
30,046500	-166,500212	343,507537
30,046600	-166,183243	343,033564
30,046700	-166,105236	342,937477
30,046800	-166,190685	343,242447
30,046900	-166,363317	343,958202
30,047000	-166,548391	345,081327
30,047100	-166,674881	346,595959
30,047200	-166,677490	348,474824
30,047300	-166,498437	350,680602
30,047400	-166,088960	353,167561
30,047500	-165,410507	355,883413
30,047600	-164,435572	358,771332
30,047700	-163,148159	361,772074
30,047800	-161,543865	364,826121
30,047900	-159,629583	367,875804
30,048000	-157,422838	370,867313
30,048100	-154,950774	373,752562
30,048200	-152,248839	376,490823
30,048300	-149,359195	379,050102
30,048400	-146,328915	381,408203
30,048500	-143,208019	383,553443
30,048600	-140,047418	385,485014
30,048700	-136,896816	387,212959
30,048800	-133,802659	388,757774
30,048900	-130,806170	390,149650
30,049000	-127,941554	391,427361
30,049100	-125,234424	392,636852
30,049200	-122,700488	393,829549
30,049300	-120,344563	395,060460
30,049400	-118,159929	396,386108
30,049500	-116,128059	397,862362
30,049600	-114,218740	399,542249
30,049700	-112,390574	401,473783
30,049800	-110,591867	403,697904
30,049900	-108,761870	406,246587
30,050000	-106,832348	409,141163
30,050100	-104,729439	412,390932
30,050200	-102,375740	415,992096
30,050300	-99,692573	419,927059
30,050400	-96,602373	424,164114
30,050500	-93,031107	428,657544
30,050600	-88,910687	433,348126
30,050700	-84,181277	438,164049
30,050800	-78,793450	443,022215
30,050900	-72,710115	447,829897
30,051000	-65,908167	452,486714
30,051100	-58,379804	456,886872
30,051200	-50,133461	460,921620
30,051300	-41,194354	464,481846
30,051400	-31,604580	467,460752
30,051500	-21,422791	469,756541
30,051600	-10,723431	471,275028
30,051700	0,404451	471,932121
30,051800	11,858772	471,656095
30,051900	23,526351	470,389604
30,052000	35,285148	468,091359
30,052100	47,006758	464,737445
30,052200	58,559098	460,322228
30,052300	69,809209	454,858829
30,052400	80,626113	448,379142
30,052500	90,883644	440,933406
30,052600	100,463183	432,589334
30,052700	109,256225	423,430816
30,052800	117,166705	413,556232
30,052900	124,113045	403,076423
30,053000	130,029834	392,112364
30,053100	134,869135	380,792606
30,053200	138,601364	369,250546
30,053300	141,215721	357,621604
30,053400	142,720179	346,040375
30,053500	143,141014	334,637834
30,053600	142,521911	323,538660
30,053700	140,922653	312,858754
30,053800	138,417454	302,703006
30,053900	135,092958	293,163380
30,054000	131,045983	284,317349
30,054100	126,381060	276,226723
30,054200	121,207838	268,936904
30,054300	115,638424	262,476567
30,054400	109,784744	256,857779
30,054500	103,755975	252,076545
30,054600	97,656130	248,113759
30,054700	91,581867	244,936520
30,054800	85,620557	242,499781
30,054900	79,848686	240,748275
30,055000	74,330611	239,618647
30,055100	69,117710	239,041753
30,055200	64,247938	238,945028
30,055300	59,745802	239,254871
30,055400	55,622735	239,898969
30,055500	51,877867	240,808499
30,055600	48,499156	241,920133
30,055700	45,464834	243,177793
30,055800	42,745129	244,534114
30,055900	40,304199	245,951559
30,056000	38,102222	247,403166
30,056100	36,097563	248,872900
30,056200	34,248966	250,355611
30,056300	32,517682	251,856595
30,056400	30,869479	253,390775
30,056500	29,276465	254,981528
30,056600	27,718663	256,659207
30,056700	26,185288	258,459388
30,056800	24,675691	260,420911
30,056900	23,199918	262,583775
30,057000	21,778888	264,986950
30,057100	20,444161	267,666178
30,057200	19,237305	270,651838
30,057300	18,208881	273,966938
30,057400	17,417063	277,625303
30,057500	16,925942	281,630024
30,057600	16,803551	285,972211
30,057700	17,119671	290,630113
30,057800	17,943485	295,568619
30,057900	19,341147	300,739185
30,058000	21,373328	306,080179
30,058100	24,092835	311,517668
30,058200	27,542350	316,966604
30,058300	31,752382	322,332419
30,058400	36,739481	327,512959
30,058500	42,504784	332,400736
30,058600	49,032935	336,885422
30,058700	56,291423	340,856542
30,058800	64,230377	344,206267
30,058900	72,782813	346,832260
30,059000	81,865360	348,640472
30,059100	91,379446	349,547835
30,059200	101,212924	349,484757
30,059300	111,242106	348,397350
30,059400	121,334158	346,249339
30,059500	131,349809	343,023577
30,059600	141,146289	338,723124
30,059700	150,580454	333,371860
30,059800	159,511991	327,014595
30,059900	167,806644	319,716668
30,060000	175,339365	311,563044
30,060100	181,997316	302,656901
30,060200	187,682641	293,117766
30,060300	192,314931	283,079209
30,060400	195,833324	272,686167
30,060500	198,198173	262,091947
30,060600	199,392244	251,454989
30,060700	199,421397	240,935454
30,060800	198,314740	230,691728
30,060900	196,124236	220,876926
30,061000	192,923776	211,635478
30,061100	188,807724	203,099879
30,061200	183,888980	195,387694
30,061300	178,296589	188,598880
30,061400	172,172967	182,813500
30,061500	165,670787	178,089884
30,061600	158,949626	174,463282
30,061700	152,172426	171,945044
30,061800	145,501868	170,522356
30,061900	139,096742	170,158524
30,062000	133,108402	170,793819
30,062100	127,677385	172,346845
30,062200	122,930276	174,716420
30,062300	118,976900	177,783898
30,062400	115,907901	181,415905
30,062500	113,792764	185,467402
30,062600	112,678327	189,785012
30,062700	112,587828	194,210530
30,062800	113,520480	198,584537
30,062900	115,451618	202,750018
30,063000	118,333382	206,555922
30,063100	122,095929	209,860556
30,063200	126,649150	212,534756
30,063300	131,884832	214,464747
30,063400	137,679222	215,554637
30,063500	143,895934	215,728482
30,063600	150,389113	214,931886
30,063700	157,006800	213,133099
30,063800	163,594397	210,323587
30,063900	169,998172	206,518079
30,064000	176,068704	201,754081
30,064100	181,664203	196,090893
30,064200	186,653624	189,608133
30,064300	190,919506	182,403835
30,064400	194,360476	174,592151
30,064500	196,893368	166,300724
30,064600	198,454916	157,667798
30,064700	199,002978	148,839129
30,064800	198,517292	139,964775
30,064900	196,999733	131,195838
30,065000	194,474095	122,681234
30,065100	190,985399	114,564563
30,065200	186,598758	106,981139
30,065300	181,397834	100,055257
30,065400	175,482930	93,897739
30,065500	168,968771	88,603816
30,065600	161,982029	84,251375
30,065700	154,658650	80,899605
