Frequency	Real part	Imaginary part
30,475400	-445,670176	27236,908720
30,475500	-167,588120	27296,394203
30,475600	110,467948	27335,447595
30,475700	386,728470	27354,635708
30,475800	659,549670	27354,688913
30,475900	927,428361	27336,479153
30,476000	1189,013203	27300,996812
30,476100	1443,112358	27249,326996
30,476200	1688,697596	27182,625766
30,476300	1924,904973	27102,096860
30,476400	2151,032294	27008,969381
30,476500	2366,533630	26904,476883
30,476600	2571,011223	26789,838249
30,476700	2764,205156	26666,240662
30,476800	2945,981211	26534,824915
30,476900	3116,317338	26396,673234
30,477000	3275,289208	26252,799701
30,477100	3423,055267	26104,143282
30,477200	3559,841751	25951,563427
30,477300	3685,928038	25795,838088
30,477400	3801,632723	25637,663992
30,477500	3907,300730	25477,658909
30,477600	4003,291722	25316,365644
30,477700	4089,970013	25154,257435
30,477800	4167,696137	24991,744409
30,477900	4236,820133	24829,180760
30,478000	4297,676565	24666,872296
30,478100	4350,581230	24505,084029
30,478200	4395,829432	24344,047493
30,478300	4433,695676	24183,967524
30,478400	4464,434562	24025,028263
30,478500	4488,282652	23867,398213
30,478600	4505,461027	23711,234206
30,478700	4516,178279	23556,684227
30,478800	4520,633626	23403,889071
30,478900	4519,019907	23252,982883
30,479000	4511,526172	23104,092694
30,479100	4498,339663	22957,337081
30,479200	4479,646990	22812,824172
30,479300	4455,634357	22670,649197
30,479400	4426,486747	22530,891875
30,479500	4392,386047	22393,613870
30,479600	4353,508106	22258,856625
30,479700	4310,018847	22126,639814
30,479800	4262,069535	21996,960683
30,479900	4209,791421	21869,794484
30,480000	4153,289980	21745,096189
30,480100	4092,639038	21622,803620
30,480200	4027,875077	21502,842064
30,480300	3958,992057	21385,130392
30,480400	3885,937085	21269,588630
30,480500	3808,607254	21156,146867
30,480600	3726,847972	21044,755322
30,480700	3640,453053	20935,395311
30,480800	3549,166817	20828,090821
30,480900	3452,688381	20722,920337
30,481000	3350,678265	20620,028518
30,481100	3242,767373	20519,637300
30,481200	3128,568317	20422,055979
30,481300	3007,688989	20327,689836
30,481400	2879,748194	20237,046835
30,481500	2744,393074	20150,742019
30,481600	2601,317982	20069,499187
30,481700	2450,284392	19994,149558
30,481800	2291,141360	19925,627143
30,481900	2123,846017	19864,960653
30,482000	1948,483497	19813,261848
30,482100	1765,285738	19771,710315
30,482200	1574,648511	19741,534790
30,482300	1377,146104	19723,991212
30,482400	1173,543070	19720,337818
30,482500	964,802504	19731,807680
30,482600	752,090373	19759,579177
30,482700	536,775492	19804,744989
30,482800	320,424826	19868,280252
30,482900	104,793909	19951,010604
30,483000	-108,187737	20053,580859
30,483100	-316,436164	20176,425105
30,483200	-517,737404	20319,738999
30,483300	-709,776461	20483,455050
30,483400	-890,170508	20667,221614
30,483500	-1056,505770	20870,386304
30,483600	-1206,377499	21091,984418
30,483700	-1337,432302	21330,732923
30,483800	-1447,412041	21585,030397
30,483900	-1534,198407	21852,963246
30,484000	-1595,857279	22132,318349
30,484100	-1630,681872	22420,602160
30,484200	-1637,233750	22715,066146
30,484300	-1614,380721	23012,738301
30,484400	-1561,330729	23310,460318
30,484500	-1477,660864	23604,929863
30,484600	-1363,340742	23892,747281
30,484700	-1218,749557	24170,465932
30,484800	-1044,686273	24434,645237
30,484900	-842,372530	24681,905483
30,485000	-613,447992	24908,983301
30,485100	-359,958015	25112,786757
30,485200	-84,333707	25290,448936
30,485300	210,635439	25439,378928
30,485400	521,835938	25557,309149
30,485500	845,871218	25642,338006
30,485600	1179,108354	25692,966964
30,485700	1517,729812	25708,131215
30,485800	1857,789287	25687,223247
30,485900	2195,270595	25630,108757
30,486000	2526,148537	25537,134513
30,486100	2846,450552	25409,127931
30,486200	3152,318008	25247,388299
30,486300	3440,065930	25053,669762
30,486400	3706,240026	24830,156352
30,486500	3947,669897	24579,429512
30,486600	4161,517410	24304,428718
30,486700	4345,319308	24008,405958
30,486800	4497,023255	23694,874937
30,486900	4615,016638	23367,556001
30,487000	4698,147623	23030,317860
30,487100	4745,738102	22687,117217
30,487200	4757,588363	22341,937515
30,487300	4733,973462	21998,727937
30,487400	4675,631475	21661,343857
30,487500	4583,743963	21333,489840
30,487600	4459,909130	21018,666267
30,487700	4306,108333	20720,120516
30,487800	4124,666696	20440,803584
30,487900	3918,208717	20183,332855
30,488000	3689,609829	19949,961597
30,488100	3441,944965	19742,555619
30,488200	3178,435186	19562,577347
30,488300	2902,393472	19411,077431
30,488400	2617,170766	19288,693799
30,488500	2326,103310	19195,657965
30,488600	2032,462260	19131,808191
30,488700	1739,406514	19096,609021
30,488800	1449,939539	19089,176526
30,488900	1166,870910	19108,308555
30,489000	892,783127	19152,519144
30,489100	630,004133	19220,076217
30,489200	380,585833	19309,041656
30,489300	146,288734	19417,312789
30,489400	-71,427294	19542,664389
30,489500	-271,406278	19682,790267
30,489600	-452,793717	19835,343617
30,489700	-615,028864	19997,975347
30,489800	-757,832221	20168,369686
30,489900	-881,188848	20344,276515
30,490000	-985,328141	20523,539911
30,490100	-1070,700794	20704,122591
30,490200	-1137,953693	20884,126004
30,490300	-1187,903474	21061,805981
30,490400	-1221,509490	21235,583974
30,490500	-1239,846876	21404,054008
30,490600	-1244,080366	21565,985604
30,490700	-1235,439433	21720,323019
30,490800	-1215,195253	21866,181209
30,490900	-1184,639889	22002,839022
30,491000	-1145,068003	22129,730128
30,491100	-1097,761295	22246,432274
30,491200	-1043,975751	22352,655400
30,491300	-984,931696	22448,229195
30,491400	-921,806536	22533,090609
30,491500	-855,729995	22607,271796
30,491600	-787,781555	22670,888923
30,491700	-718,989762	22724,132185
30,491800	-650,333003	22767,257290
30,491900	-582,741317	22800,578597
30,492000	-517,098805	22824,463990
30,492100	-454,246184	22839,331480
30,492200	-394,983062	22845,647438
30,492300	-340,069555	22843,926272
30,492400	-290,226890	22834,731303
30,492500	-246,136729	22818,676501
30,492600	-208,439010	22796,428726
30,492700	-177,728190	22768,710053
30,492800	-154,547856	22736,299767
30,492900	-139,383770	22700,035587
30,493000	-132,655501	22660,813721
30,493100	-134,706873	22619,587368
30,493200	-145,795556	22577,363336
30,493300	-166,082181	22535,196523
30,493400	-195,619413	22494,182056
30,493500	-234,341473	22455,445008
30,493600	-282,054609	22420,127676
30,493700	-338,429033	22389,374513
30,493800	-402,992816	22364,314920
30,493900	-475,128224	22346,044173
30,494000	-554,070898	22335,602892
30,494100	-638,912249	22333,955498
30,494200	-728,605331	22341,968212
30,494300	-821,974373	22360,387202
30,494400	-917,728038	22389,817487
30,494500	-1014,476381	22430,703296
30,494600	-1110,751324	22483,310511
30,494700	-1205,030396	22547,711858
30,494800	-1295,763329	22623,775435
30,494900	-1381,401010	22711,157124
30,495000	-1460,426192	22809,297341
30,495100	-1531,385278	22917,422503
30,495200	-1592,920413	23034,551434
30,495300	-1643,801090	23159,506866
30,495400	-1682,954429	23290,931994
30,495500	-1709,493287	23427,311961
30,495600	-1722,741381	23566,999963
30,495700	-1722,254639	23708,247544
30,495800	-1707,838070	23849,238528
30,495900	-1679,557523	23988,125887
30,496000	-1637,745809	24123,070756
30,496100	-1583,002816	24252,282713
30,496200	-1516,189346	24374,060363
30,496300	-1438,414602	24486,831231
30,496400	-1351,017378	24589,189947
30,496500	-1255,541200	24679,933696
30,496600	-1153,703819	24758,093972
30,496700	-1047,361607	24822,963706
30,496800	-938,469583	24874,118944
30,496900	-829,037915	24911,434349
30,497000	-721,085856	24935,091960
