Frequency	Real part	Imaginary part
30,542800	878,427425	36272,429063
30,543000	871,910022	36304,257066
30,543200	865,301067	36333,240023
30,543400	857,383901	36359,089085
30,543600	846,822855	36381,969663
30,543800	832,342328	36402,527261
30,544000	812,904791	36421,843991
30,544200	787,862236	36441,330505
30,544400	757,058840	36462,566926
30,544600	720,868794	36487,113558
30,544800	680,161592	36516,316727
30,545000	636,196536	36551,136554
30,545200	590,457702	36592,021455
30,545400	544,448890	36638,848976
30,545600	499,474116	36690,944781
30,545800	456,432248	36747,182054
30,546000	415,654006	36806,153503
30,546200	376,805657	36866,398581
30,546400	338,876794	36926,660845
30,546600	300,260303	36986,145294
30,546800	258,922023	37044,743913
30,547000	212,646936	37103,199581
30,547200	159,339155	37163,184049
30,547400	97,345674	37227,274109
30,547600	25,769653	37298,820560
30,547800	-55,261528	37381,716052
30,548000	-144,404986	37480,078959
30,548200	-239,012630	37597,879987
30,548400	-335,158353	37738,545177
30,548600	-427,786127	37904,572485
30,548800	-510,971095	38097,198889
30,549000	-578,274544	38316,150910
30,549200	-623,164228	38559,504031
30,549400	-639,464990	38823,666504
30,549600	-621,801597	39103,491523
30,549800	-565,996424	39392,509924
30,550000	-469,389050	39683,264685
30,550200	-331,052338	39967,719649
30,550400	-151,889369	40237,708933
30,550600	65,393400	40485,391001
30,550800	316,430371	40703,672412
30,551000	595,442217	40886,570694
30,551200	895,558449	41029,492886
30,551400	1209,188232	41129,415246
30,551600	1528,408792	41184,959362
30,551800	1845,342213	41196,369294
30,552000	2152,495692	41165,402460
30,552200	2443,046704	41095,152899
30,552400	2711,062157	40989,828856
30,552600	2951,648449	40854,507092
30,552800	3161,036480	40694,884188
30,553000	3336,611173	40517,040852
30,553200	3476,898490	40327,229613
30,553400	3581,523872	40131,690222
30,553600	3651,154685	39936,491435
30,553800	3687,435919	39747,393501
30,554000	3692,923807	39569,723211
30,554200	3671,016946	39408,253062
30,554400	3625,879886	39267,078031
30,554600	3562,350781	39149,487173
30,554800	3485,823239	39057,832309
30,555000	3402,093271	38993,401384
30,555200	3317,165406	38956,309018
30,555400	3237,017116	38945,420189
30,555600	3167,327204	38958,324352
30,555800	3113,180837	38991,376028
30,556000	3078,770427	39039,813912
30,556200	3067,116604	39097,964105
30,556400	3079,836189	39159,524728
30,556600	3116,983713	39217,919924
30,556800	3176,989398	39266,702079
30,557000	3256,709644	39299,973300
30,557200	3351,596622	39312,791775
30,557400	3455,982282	39301,526540
30,557600	3563,460292	39264,125893
30,557800	3667,338334	39200,270396
30,558000	3761,124206	39111,390659
30,558200	3839,003455	39000,542220
30,558400	3896,264635	38872,143499
30,558600	3929,631248	38731,596787
30,558800	3937,466875	38584,824785
30,559000	3919,831352	38437,765042
30,559200	3878,380120	38295,870432
30,559400	3816,114560	38163,664805
30,559600	3737,006671	38044,398724
30,559800	3645,535066	37939,841123
30,560000	3546,179440	37850,229443
30,560200	3442,926198	37774,384747
30,560400	3338,837961	37709,980965
30,560600	3235,734084	37653,940807
30,560800	3134,018508	37602,916615
30,561000	3032,676225	37553,804335
30,561200	2929,441893	37504,233943
30,561400	2821,125506	37452,980835
30,561600	2704,062545	37400,249850
30,561800	2574,641589	37347,796262
30,562000	2429,852609	37298,864811
30,562200	2267,795364	37257,947201
30,562400	2088,089840	37230,378218
30,562600	1892,139668	37221,808706
30,562800	1683,213853	37237,608100
30,563000	1466,330698	37282,258311
30,563200	1247,948528	37358,803484
30,563400	1035,488525	37468,416038
30,563600	836,733519	37610,128691
30,563800	659,160763	37780,765996
30,564000	509,275150	37975,088756
30,564200	392,010791	38186,142778
30,564400	310,263224	38405,781938
30,564600	264,602190	38625,316872
30,564800	253,197092	38836,226743
30,565000	271,965821	39030,864068
30,565200	314,934719	39203,082369
30,565400	374,775610	39348,723551
30,565600	443,467254	39465,915782
30,565800	513,015387	39555,151829
30,566000	576,159117	39619,140258
30,566200	626,992602	39662,445386
30,566400	661,439552	39690,953776
30,566600	677,533368	39711,223120
30,566800	675,476042	39729,781593
30,567000	657,472133	39752,450826
30,567200	627,357812	39783,762980
30,567400	590,066533	39826,532269
30,567600	550,990078	39881,624673
30,567800	515,304679	39947,948313
30,568000	487,335377	40022,663302
30,568200	470,027462	40101,586285
30,568400	464,582102	40179,743992
30,568600	470,295360	40252,014099
30,568800	484,617711	40313,782340
30,569000	503,427173	40361,543105
30,569200	521,485925	40393,376904
30,569400	533,030272	40409,251471
30,569600	532,429185	40411,112417
30,569800	514,839063	40402,752210
30,570000	476,782531	40389,470411
30,570200	416,587133	40377,560826
30,570400	334,634788	40373,680234
30,570600	233,393171	40384,166414
30,570800	117,223747	40414,378983
30,571000	-8,014726	40468,134436
30,571200	-135,526226	40547,296897
30,571400	-258,242247	40651,569620
30,571600	-369,521050	40778,510853
30,571800	-463,807162	40923,773732
30,572000	-537,180877	41081,545885
30,572200	-587,739101	41245,143033
30,572400	-615,766675	41407,694344
30,572600	-623,679586	41562,847450
30,572800	-615,745625	41705,418823
30,573000	-597,611712	41831,921006
30,573200	-575,687533	41940,911221
30,573400	-556,450302	42033,124800
30,573600	-545,743700	42111,379703
30,573800	-548,144468	42180,262503
30,574000	-566,462800	42245,629270
30,574200	-601,428351	42313,974072
30,574400	-651,593903	42391,731535
30,574600	-713,465740	42484,586423
30,574800	-781,845904	42596,862035
30,575000	-850,349429	42731,050400
30,575200	-912,041590	42887,531908
30,575400	-960,128182	43064,511727
30,575600	-988,626923	43258,177385
30,575800	-992,950893	43463,058708
30,576000	-970,344960	43672,550329
30,576200	-920,132305	43879,540494
30,576400	-843,748716	44077,079558
30,576600	-744,564890	44259,018394
30,576800	-627,519273	44420,551257
30,577000	-498,603522	44558,608795
30,577200	-364,257455	44672,063714
30,577400	-230,738864	44761,732074
30,577600	-103,534949	44830,175215
30,577800	13,123604	44881,328387
30,578000	116,597083	44920,000108
30,578200	205,988113	44951,299205
30,578400	282,098621	44980,053071
30,578600	347,202240	45010,280305
30,578800	404,661765	45044,773762
30,579000	458,437458	45084,836914
30,579200	512,542987	45130,198970
30,579400	570,510454	45179,114194
30,579600	634,923868	45228,630644
30,579800	707,071923	45274,995251
30,580000	786,757091	45314,147687
30,580200	872,280303	45342,246428
30,580400	960,600955	45356,167590
30,580600	1047,652733	45353,920832
30,580800	1128,778808	45334,936245
30,581000	1199,237184	45300,190767
30,581200	1254,719708	45252,160390
30,581400	1291,827015	45194,603573
30,581600	1308,446814	45132,199575
30,581800	1303,993491	45070,081080
30,582000	1279,482061	45013,311802
30,582200	1237,427247	44966,365627
30,582400	1181,577078	44932,663713
30,582600	1116,507886	44914,219953
30,582800	1047,122165	44911,433988
30,583000	978,100978	44923,055754
30,583200	913,367455	44946,328090
30,583400	855,617052	44977,295832
30,583600	805,963794	45011,253147
30,583800	763,740485	45043,287043
30,584000	726,476036	45068,865469
30,584200	690,056160	45084,413995
30,584400	649,056453	45087,825977
30,584600	597,220911	45078,857236
30,584800	528,045771	45059,366744
30,585000	435,419321	45033,378629
30,585200	314,263666	45006,956426
30,585400	161,124693	44987,896546
30,585600	-25,338675	44985,262858
30,585800	-244,006070	45008,796855
30,586000	-491,116434	45068,247101
30,586200	-760,272755	45172,666974
30,586400	-1042,631501	45329,730929
30,586600	-1327,264128	45545,116764
30,586800	-1601,666358	45821,995311
30,587000	-1852,381771	46160,660257
30,587200	-2065,700071	46558,320401
30,587400	-2228,387268	47009,065583
30,587600	-2328,404964	47504,006504
30,587800	-2355,578441	48031,578622
30,588000	-2302,177914	48577,991668
30,588200	-2163,383465	49127,799450
30,588400	-1937,611323	49664,559642
30,588600	-1626,686643	50171,550101
30,588800	-1235,855544	50632,506785
30,589000	-773,636456	51032,348317
30,589200	-251,517719	51357,853425
30,589400	316,485170	51598,259757
30,589600	914,393349	51745,755761
30,589800	1524,924704	51795,841441
30,590000	2130,220771	51747,538915
30,590200	2712,606888	51603,439741
30,590400	3255,349021	51369,583133
30,590600	3743,369053	51055,167184
30,590800	4163,880404	50672,104001
30,591000	4506,907989	50234,438795
30,591200	4765,661053	49757,661872
30,591400	4936,734387	49257,950609
30,591600	5020,122763	48751,384921
30,591800	5019,044738	48253,183842
30,592000	4939,584662	47777,011847
30,592200	4790,174814	47334,400964
30,592400	4580,952145	46934,328451
30,592600	4323,034820	46582,979758
30,592800	4027,771584	46283,713400
30,593000	3706,020892	46037,228954
